Text;ADJ;ADVB;INTJ;NOUN;PREP;VERB
встает, садится перед ней и смотрит ей в глаза;0.0;0.0;0.0;0.1;0.2;0.3
маша поет;0.0;0.0;0.0;0.5;0.0;0.5
музыканту;0.0;0.0;0.0;1.0;0.0;0.0
цыгане поют;0.0;0.0;0.0;0.5;0.0;0.5
поют. афремов делает выходку. цыгане улыбаются и, продолжая петь, хлопают. афремов садится. песня кончается;0.0;0.0;0.0;0.25;0.0;0.35
те же. входит цыган;0.2;0.0;0.0;0.2;0.0;0.2
к феде;0.0;0.0;0.0;0.5;0.5;0.0
те же, без цыгана;0.2;0.0;0.0;0.2;0.2;0.0
встает, шатаясь;0.0;0.0;0.0;0.0;0.0;0.3333333333333333
маша уходит и что-то говорит по-цыгански с своими;0.08333333333333333;0.08333333333333333;0.0;0.08333333333333333;0.16666666666666666;0.16666666666666666
те же, без маши. входит каренин. оглядывается;0.1;0.0;0.0;0.2;0.1;0.2
цыгане поют;0.0;0.0;0.0;0.5;0.0;0.5
записывает;0.0;0.0;0.0;0.0;0.0;1.0
берет гитару и подсаживается к кате;0.0;0.0;0.0;0.3333333333333333;0.16666666666666666;0.3333333333333333
берет письмо, читает, хмурится, потом ласково улыбается;0.0;0.2;0.0;0.1;0.0;0.4
слушает молча, глядя ему в лицо;0.0;0.14285714285714285;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285
подходит к столу и пьет;0.0;0.0;0.0;0.2;0.2;0.4
каренин хочет что-то сказать. входит маша;0.0;0.0;0.0;0.2222222222222222;0.0;0.3333333333333333
те же и маша. потом цыгане;0.14285714285714285;0.14285714285714285;0.0;0.2857142857142857;0.0;0.0
перебивает его;0.0;0.0;0.0;0.0;0.0;0.5
цыгане сходятся;0.0;0.0;0.0;0.5;0.0;0.5
шепотом;0.0;1.0;0.0;0.0;0.0;0.0
смеется;0.0;0.0;0.0;0.0;0.0;1.0
цыгане поют;0.0;0.0;0.0;0.5;0.0;0.5
сконфуженно слушает, потом спрашивает;0.0;0.4;0.0;0.0;0.0;0.4
каренин дает;0.0;0.0;0.0;0.5;0.0;0.5
те же, без каренина;0.2;0.0;0.0;0.2;0.2;0.0
оглядывается;0.0;0.0;0.0;0.0;0.0;1.0
цыгане разбредаются;0.0;0.0;0.0;0.5;0.0;0.5
махает рукой, подходит к маше, садится на диван рядом с ней;0.0;0.0;0.0;0.3076923076923077;0.23076923076923078;0.23076923076923078
вынимает из кармана штанов;0.0;0.0;0.0;0.5;0.25;0.25
маша смеется, берет деньги и прячет в пазуху;0.0;0.0;0.0;0.3333333333333333;0.1111111111111111;0.3333333333333333
цыганам;0.0;0.0;0.0;1.0;0.0;0.0
целует ее;0.0;0.0;0.0;0.0;0.0;0.5
цыгане и цыганки уходят. остаются парочки: федя с машей, афремов с катей, офицер с гашей. музыкант пишет, цыган перебирает вальс на гитаре;0.0;0.0;0.0;0.4642857142857143;0.14285714285714285;0.14285714285714285
начинают петь;0.0;0.0;0.0;0.0;0.0;1.0
занавес;0.0;0.0;0.0;1.0;0.0;0.0
после первого действия прошло две недели. у лизы. каренин и анна павловна сидят в столовой. саша выходит из двери;0.09090909090909091;0.0;0.0;0.4090909090909091;0.18181818181818182;0.09090909090909091
указывая на корзинку;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
улыбаясь;0.0;0.0;0.0;0.0;0.0;0.0
те же. выходят доктор и лиза;0.14285714285714285;0.0;0.0;0.2857142857142857;0.0;0.14285714285714285
внушительно;0.0;1.0;0.0;0.0;0.0;0.0
садится к столу;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
саша приносит бумагу, чернила;0.0;0.0;0.0;0.6;0.0;0.2
улыбаясь;0.0;0.0;0.0;0.0;0.0;0.0
пишет;0.0;0.0;0.0;0.0;0.0;1.0
анна павловна стоит над доктором;0.0;0.0;0.0;0.6;0.2;0.2
жмет ему руку;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333
саша сердито отходит к доктору;0.0;0.2;0.0;0.4;0.2;0.2
опять жмет руку и смеется, показывая монету, оставшуюся у ней в руке;0.0;0.07142857142857142;0.0;0.21428571428571427;0.14285714285714285;0.14285714285714285
улыбается;0.0;0.0;0.0;0.0;0.0;1.0
подходит;0.0;0.0;0.0;0.0;0.0;1.0
встает и дает рецепт;0.0;0.0;0.0;0.25;0.0;0.5
продолжает наставление;0.0;0.0;0.0;0.5;0.0;0.5
каренин у стола пьет чай. отходят вперед анна павловна и саша;0.0;0.08333333333333333;0.0;0.4166666666666667;0.08333333333333333;0.25
доктор уходит, прощается со всеми. анна павловна идет провожать его;0.08333333333333333;0.0;0.0;0.25;0.08333333333333333;0.3333333333333333
лиза, каренин и саша;0.0;0.0;0.0;0.6;0.0;0.0
каренину;0.0;0.0;0.0;1.0;0.0;0.0
всхлипывает;0.0;0.0;0.0;0.0;0.0;1.0
уходят;0.0;0.0;0.0;0.0;0.0;1.0
саша и анна павловна;0.0;0.0;0.0;0.75;0.0;0.0
возвращается;0.0;0.0;0.0;0.0;0.0;1.0
анна павловна и лиза;0.0;0.0;0.0;0.75;0.0;0.0
к матери;0.0;0.0;0.0;0.5;0.5;0.0
лиза вздыхает молча;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.3333333333333333
занавес;0.0;0.0;0.0;1.0;0.0;0.0
у афремова в кабинете. вино в налитых стаканах. гости;0.09090909090909091;0.0;0.0;0.45454545454545453;0.2727272727272727;0.0
афремов, федя, стахович мохнатый, буткевич бритый, коротков, прихвостень;0.15384615384615385;0.0;0.0;0.46153846153846156;0.0;0.0
кричит;0.0;0.0;0.0;0.0;0.0;1.0
входит лакей;0.0;0.0;0.0;0.5;0.0;0.5
те же и лакей;0.25;0.0;0.0;0.25;0.0;0.0
испуганно;0.0;1.0;0.0;0.0;0.0;0.0
лакею;0.0;0.0;0.0;1.0;0.0;0.0
уходит;0.0;0.0;0.0;0.0;0.0;1.0
те же, без феди и лакея;0.14285714285714285;0.0;0.0;0.2857142857142857;0.14285714285714285;0.0
уходит;0.0;0.0;0.0;0.0;0.0;1.0
те же, без афремова;0.2;0.0;0.0;0.2;0.2;0.0
те же и афремов;0.25;0.0;0.0;0.25;0.0;0.0
входит;0.0;0.0;0.0;0.0;0.0;1.0
уходят, разговаривая;0.0;0.0;0.0;0.0;0.0;0.3333333333333333
входят федя и саша;0.0;0.0;0.0;0.5;0.0;0.25
смущенно;1.0;0.0;0.0;0.0;0.0;0.0
голос ее дрожит;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333
ходит по комнате. саша села, смотрит на него;0.0;0.0;0.0;0.3;0.2;0.2
держит в руке письмо и гнет;0.0;0.0;0.0;0.5;0.16666666666666666;0.16666666666666666
молчание. оба смущены;0.0;0.0;0.0;0.25;0.0;0.0
встает;0.0;0.0;0.0;0.0;0.0;1.0
целует ее в лоб;0.0;0.0;0.0;0.25;0.25;0.25
взволнованная;0.0;0.0;0.0;0.0;0.0;0.0
показывает на себя;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333
голос дрожит;0.0;0.0;0.0;0.5;0.0;0.5
целует ее в голову и отворяет дверь;0.0;0.0;0.0;0.2857142857142857;0.14285714285714285;0.2857142857142857
саша уходит;0.0;0.0;0.0;0.5;0.0;0.5
федя один;0.5;0.0;0.0;0.5;0.0;0.0
звонит;0.0;0.0;0.0;0.0;0.0;1.0
федя и лакей;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
лакей уходит;0.0;0.0;0.0;0.5;0.0;0.5
федя один;0.5;0.0;0.0;0.5;0.0;0.0
входит афремов;0.0;0.0;0.0;0.5;0.0;0.5
занавес;0.0;0.0;0.0;1.0;0.0;0.0
князь абрезков — 60-летний элегантный холостяк. бритый, с усами. старый военный с большим достоинством и грустью. анна дмитриевна каренина — мать виктóра, молодящаяся, 50 лет, grand-dame. перебивает речь французскими словами. лиза, виктóр, лакей. кабинет анны дмитриевны, роскошно-скромный, полон сувениров;0.13559322033898305;0.01694915254237288;0.0;0.3728813559322034;0.03389830508474576;0.01694915254237288
анна дмитриевна пишет письмо;0.0;0.0;0.0;0.75;0.0;0.25
анна дмитриевна и лакей;0.0;0.0;0.0;0.75;0.0;0.0
оборачивается и поправляется перед зеркалом;0.0;0.0;0.0;0.2;0.2;0.4
анна дмитриевна и князь абрезков;0.0;0.0;0.0;0.8;0.0;0.0
входит;0.0;0.0;0.0;0.0;0.0;1.0
целует руку;0.0;0.0;0.0;0.5;0.0;0.5
смотрит на часы),;0.0;0.0;0.0;0.25;0.25;0.25
улыбаясь;0.0;0.0;0.0;0.0;0.0;0.0
анна дмитриевна, князь абрезков, входит каренин, целует руку матери, здоровается с князем абрезковым;0.0;0.0;0.0;0.5294117647058824;0.058823529411764705;0.17647058823529413
перебивая его;0.0;0.0;0.0;0.0;0.0;0.0
продолжая речь и хмурясь;0.0;0.0;0.0;0.25;0.0;0.0
к князю абрезкову;0.0;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0
к виктòру;0.0;0.0;0.0;0.5;0.5;0.0
анна дмитриевна, князь абрезков, каренин и лакей входит;0.0;0.0;0.0;0.6;0.0;0.1
князь абрезков тоже встает;0.0;0.25;0.0;0.5;0.0;0.25
к князю абрезкову;0.0;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0
анна дмитриевна и князь абрезков;0.0;0.0;0.0;0.8;0.0;0.0
суетится;0.0;0.0;0.0;0.0;0.0;1.0
те же. входит лиза в шляпе, в визитном платье;0.18181818181818182;0.0;0.0;0.2727272727272727;0.18181818181818182;0.09090909090909091
приподнимаясь;0.0;0.0;0.0;0.0;0.0;0.0
указывает на князя абрезкова;0.0;0.0;0.0;0.5;0.25;0.25
shake hands. садятся;0.0;0.0;0.0;0.0;0.0;0.25
оглядываясь робко на анну дмитриевну;0.0;0.2;0.0;0.4;0.2;0.0
к анне дмитриевне;0.0;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0
неловкое молчание;0.5;0.0;0.0;0.5;0.0;0.0
опять молчание;0.0;0.5;0.0;0.5;0.0;0.0
всхлипывает;0.0;0.0;0.0;0.0;0.0;1.0
прощается с обеими женщинами и уходит;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.3333333333333333
анна дмитриевна и лиза;0.0;0.0;0.0;0.75;0.0;0.0
целует ее. лиза плачет;0.0;0.0;0.0;0.2;0.0;0.4
те же и каренин;0.25;0.0;0.0;0.25;0.0;0.0
выходя;0.0;0.0;0.0;0.0;0.0;0.0
целует ее;0.0;0.0;0.0;0.0;0.0;0.5
занавес;0.0;0.0;0.0;1.0;0.0;0.0
квартира скромная, постель, письменный стол, диван;0.2222222222222222;0.0;0.0;0.4444444444444444;0.0;0.0
федя один. в дверь стучат. из-за двери женский голос: «что ты заперся, федор васильевич? федя, отопри»;0.07692307692307693;0.0;0.0;0.2692307692307692;0.11538461538461539;0.11538461538461539
федя и маша;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
встает, отпирает дверь;0.0;0.0;0.0;0.25;0.0;0.5
входит маша;0.0;0.0;0.0;0.5;0.0;0.5
плачет;0.0;0.0;0.0;0.0;0.0;1.0
подходит и обнимает ее;0.0;0.0;0.0;0.0;0.0;0.5
читает;0.0;0.0;0.0;0.0;0.0;1.0
федя и маша. в дверь входит старый цыган иван макарович и старая цыганка настасья ивановна — родители маши;0.10526315789473684;0.0;0.0;0.5789473684210527;0.05263157894736842;0.05263157894736842
подступая к дочери;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
